date,ticker,comment_volume,average_sentiment
2022-01-14,HD,2.0,0.09539999999999998
2022-01-14,IBM,2.0,0.94495
2022-01-14,INTU,0.0,0.0
2022-01-14,JNJ,0.0,0.0
2022-01-14,JPM,1.0,-0.1803
2022-01-14,KO,0.0,0.0
2022-01-14,MCD,1.0,0.4767
2022-01-14,META,10.0,-0.18202
2022-01-14,MSFT,2.0,0.67435
2022-01-14,NFLX,5.0,0.07346
2022-01-14,NVDA,0.0,0.0
2022-01-14,ORCL,0.0,0.0
2022-01-14,PEP,0.0,0.0
2022-01-14,PG,0.0,0.0
2022-01-14,PGR,1.0,-0.7952
2022-01-14,PLTR,0.0,0.0
2022-01-14,PM,1.0,0.8867
2022-01-14,RTX,0.0,0.0
2022-01-14,TSLA,11.0,0.2555818181818182
2022-01-14,VZ,0.0,0.0
2022-01-14,WMT,1.0,-0.9398
2022-01-18,AAPL,36.0,0.5272888888888888
2022-01-18,AMZN,14.0,0.3258
2022-01-18,BRK.B,1.0,0.4319
2022-01-18,COST,84.0,0.32207142857142856
2022-01-18,CRM,0.0,0.0
2022-01-18,GOOG,0.0,0.0
2022-01-18,GOOGL,24.0,0.40482916666666663
2022-01-18,HD,0.0,0.0
2022-01-18,IBM,4.0,0.24412499999999998
2022-01-18,INTU,1.0,-0.7854
2022-01-18,JNJ,0.0,0.0
2022-01-18,JPM,0.0,0.0
2022-01-18,KO,1.0,-0.7477
2022-01-18,MCD,2.0,0.5173
2022-01-18,META,13.0,0.08709999999999998
2022-01-18,MSFT,86.0,0.2911395348837209
2022-01-18,NFLX,7.0,0.19860000000000003
2022-01-18,NVDA,4.0,0.5413749999999999
2022-01-18,ORCL,0.0,0.0
2022-01-18,PEP,0.0,0.0
2022-01-18,PG,0.0,0.0
2022-01-18,PGR,3.0,0.649
2022-01-18,PLTR,0.0,0.0
2022-01-18,PM,1.0,0.1788
2022-01-18,RTX,1.0,0.9319
2022-01-18,TSLA,11.0,0.32136363636363635
2022-01-18,VZ,3.0,0.8858333333333333
2022-01-18,WMT,2.0,0.0
2022-01-19,AAPL,30.0,0.3813533333333333
2022-01-19,AMZN,8.0,0.4402125
2022-01-19,BRK.B,0.0,0.0
2022-01-19,COST,43.0,0.3431558139534884
2022-01-19,CRM,2.0,0.97265
2022-01-19,GOOG,0.0,0.0
2022-01-19,GOOGL,52.0,0.25975384615384617
2022-01-19,HD,0.0,0.0
2022-01-19,IBM,2.0,0.9551000000000001
2022-01-19,INTU,0.0,0.0
2022-01-19,JNJ,0.0,0.0
2022-01-19,JPM,0.0,0.0
2022-01-19,KO,2.0,0.9825999999999999
2022-01-19,MCD,0.0,0.0
2022-01-19,META,6.0,0.43603333333333333
2022-01-19,MSFT,25.0,0.199072
2022-01-19,NFLX,7.0,0.6275142857142857
2022-01-19,NVDA,2.0,0.27605
2022-01-19,ORCL,1.0,0.8288
2022-01-19,PEP,0.0,0.0
2022-01-19,PG,1.0,0.3716
2022-01-19,PGR,4.0,0.5594
2022-01-19,PLTR,0.0,0.0
2022-01-19,PM,0.0,0.0
2022-01-19,RTX,0.0,0.0
2022-01-19,TSLA,9.0,0.5894444444444444
2022-01-19,VZ,0.0,0.0
2022-01-19,WMT,0.0,0.0
2022-01-20,AAPL,43.0,0.33113255813953485
2022-01-20,AMZN,11.0,0.6533454545454546
2022-01-20,BRK.B,0.0,0.0
2022-01-20,COST,71.0,0.4354676056338028
2022-01-20,CRM,0.0,0.0
2022-01-20,GOOG,0.0,0.0
2022-01-20,GOOGL,41.0,0.4160536585365853
2022-01-20,HD,0.0,0.0
2022-01-20,IBM,2.0,0.52885
2022-01-20,INTU,1.0,0.6369
2022-01-20,JNJ,1.0,0.87
2022-01-20,JPM,1.0,0.9245
2022-01-20,KO,0.0,0.0
2022-01-20,MCD,1.0,0.8836
2022-01-20,META,10.0,0.263
2022-01-20,MSFT,9.0,0.38183333333333336
2022-01-20,NFLX,6.0,0.07830000000000002
2022-01-20,NVDA,0.0,0.0
2022-01-20,ORCL,1.0,0.4019
2022-01-20,PEP,0.0,0.0
2022-01-20,PG,0.0,0.0
2022-01-20,PGR,3.0,-0.24463333333333334
2022-01-20,PLTR,0.0,0.0
2022-01-20,PM,0.0,0.0
2022-01-20,RTX,0.0,0.0
2022-01-20,TSLA,17.0,0.08727647058823529
2022-01-20,VZ,1.0,0.2942
2022-01-20,WMT,0.0,0.0
2022-01-21,AAPL,25.0,0.259828
2022-01-21,AMZN,2.0,0.4921
2022-01-21,BRK.B,0.0,0.0
2022-01-21,COST,74.0,0.32203513513513515
2022-01-21,CRM,2.0,0.9554
2022-01-21,GOOG,2.0,-0.44965
2022-01-21,GOOGL,41.0,0.47270243902439024
2022-01-21,HD,0.0,0.0
2022-01-21,IBM,5.0,0.28543999999999997
2022-01-21,INTU,0.0,0.0
2022-01-21,JNJ,0.0,0.0
2022-01-21,JPM,0.0,0.0
2022-01-21,KO,3.0,-0.08190000000000001
2022-01-21,MCD,0.0,0.0
2022-01-21,META,10.0,0.10973999999999999
2022-01-21,MSFT,16.0,0.21006875
2022-01-21,NFLX,3.0,0.47713333333333335
2022-01-21,NVDA,2.0,0.14495
2022-01-21,ORCL,0.0,0.0
2022-01-21,PEP,0.0,0.0
2022-01-21,PG,0.0,0.0
2022-01-21,PGR,2.0,-0.08600000000000002
2022-01-21,PLTR,0.0,0.0
2022-01-21,PM,0.0,0.0
2022-01-21,RTX,0.0,0.0
2022-01-21,TSLA,6.0,0.7479833333333333
2022-01-21,VZ,0.0,0.0
2022-01-21,WMT,1.0,0.9366
2022-01-24,AAPL,20.0,0.5444150000000001
2022-01-24,AMZN,18.0,0.4934777777777778
2022-01-24,BRK.B,0.0,0.0
2022-01-24,COST,60.0,0.4161316666666667
2022-01-24,CRM,0.0,0.0
2022-01-24,GOOG,1.0,-0.706
2022-01-24,GOOGL,39.0,0.5225512820512821
2022-01-24,HD,0.0,0.0
2022-01-24,IBM,0.0,0.0
2022-01-24,INTU,0.0,0.0
2022-01-24,JNJ,2.0,0.06040000000000001
2022-01-24,JPM,0.0,0.0
2022-01-24,KO,0.0,0.0
2022-01-24,MCD,0.0,0.0
2022-01-24,META,11.0,0.6561181818181818
2022-01-24,MSFT,15.0,0.38998666666666665
2022-01-24,NFLX,3.0,0.15903333333333333
2022-01-24,NVDA,2.0,0.03300000000000003
2022-01-24,ORCL,2.0,0.10844999999999999
2022-01-24,PEP,0.0,0.0
2022-01-24,PG,0.0,0.0
2022-01-24,PGR,0.0,0.0
2022-01-24,PLTR,0.0,0.0
2022-01-24,PM,1.0,0.8383
2022-01-24,RTX,0.0,0.0
2022-01-24,TSLA,16.0,0.43041250000000003
2022-01-24,VZ,0.0,0.0
2022-01-24,WMT,0.0,0.0
2022-01-25,AAPL,36.0,0.2884416666666667
2022-01-25,AMZN,27.0,0.6478888888888888
2022-01-25,BRK.B,0.0,0.0
2022-01-25,COST,67.0,0.4306940298507463
2022-01-25,CRM,2.0,0.8863
2022-01-25,GOOG,0.0,0.0
2022-01-25,GOOGL,45.0,0.30567333333333335
2022-01-25,HD,1.0,0.9983
2022-01-25,IBM,6.0,0.3555333333333333
2022-01-25,INTU,1.0,0.3612
2022-01-25,JNJ,0.0,0.0
2022-01-25,JPM,0.0,0.0
2022-01-25,KO,2.0,0.31635
2022-01-25,MCD,2.0,-0.08569999999999997
2022-01-25,META,12.0,0.1326
2022-01-25,MSFT,6.0,0.24971666666666667
2022-01-25,NFLX,5.0,0.37046
2022-01-25,NVDA,13.0,0.20694615384615386
2022-01-25,ORCL,3.0,-0.07453333333333334
2022-01-25,PEP,0.0,0.0
2022-01-25,PG,0.0,0.0
2022-01-25,PGR,0.0,0.0
2022-01-25,PLTR,0.0,0.0
2022-01-25,PM,0.0,0.0
2022-01-25,RTX,0.0,0.0
2022-01-25,TSLA,0.0,0.0
2022-01-25,VZ,0.0,0.0
2022-01-25,WMT,2.0,0.0947
2022-01-26,AAPL,52.0,0.36249807692307695
2022-01-26,AMZN,19.0,0.34825263157894737
2022-01-26,BRK.B,0.0,0.0
2022-01-26,COST,89.0,0.3430573033707865
2022-01-26,CRM,0.0,0.0
2022-01-26,GOOG,1.0,0.6818
2022-01-26,GOOGL,41.0,0.2797804878048781
2022-01-26,HD,0.0,0.0
2022-01-26,IBM,1.0,-0.0258
2022-01-26,INTU,0.0,0.0
2022-01-26,JNJ,0.0,0.0
2022-01-26,JPM,4.0,0.35719999999999996
2022-01-26,KO,1.0,0.9233
2022-01-26,MCD,1.0,-0.9463
2022-01-26,META,25.0,0.467188
2022-01-26,MSFT,5.0,0.257
2022-01-26,NFLX,2.0,0.9471
2022-01-26,NVDA,2.0,0.4937
2022-01-26,ORCL,0.0,0.0
2022-01-26,PEP,1.0,0.5106
2022-01-26,PG,1.0,0.0
2022-01-26,PGR,0.0,0.0
2022-01-26,PLTR,0.0,0.0
2022-01-26,PM,1.0,0.351
2022-01-26,RTX,1.0,0.9001
2022-01-26,TSLA,10.0,0.5996900000000001
2022-01-26,VZ,0.0,0.0
2022-01-26,WMT,1.0,-0.0516
2022-01-27,AAPL,52.0,0.20942692307692307
2022-01-27,AMZN,63.0,0.4801809523809524
2022-01-27,BRK.B,0.0,0.0
2022-01-27,COST,56.0,0.3499785714285714
2022-01-27,CRM,1.0,0.9785
2022-01-27,GOOG,0.0,0.0
2022-01-27,GOOGL,19.0,0.3429578947368421
2022-01-27,HD,1.0,0.1406
2022-01-27,IBM,2.0,-0.3236
2022-01-27,INTU,0.0,0.0
2022-01-27,JNJ,0.0,0.0
2022-01-27,JPM,1.0,-0.1901
2022-01-27,KO,1.0,0.6597
2022-01-27,MCD,1.0,0.785
2022-01-27,META,12.0,0.37875
2022-01-27,MSFT,6.0,-0.06255
2022-01-27,NFLX,0.0,0.0
2022-01-27,NVDA,1.0,0.7115
2022-01-27,ORCL,0.0,0.0
2022-01-27,PEP,0.0,0.0
2022-01-27,PG,0.0,0.0
2022-01-27,PGR,1.0,0.9894
2022-01-27,PLTR,0.0,0.0
2022-01-27,PM,3.0,0.34179999999999994
2022-01-27,RTX,0.0,0.0
2022-01-27,TSLA,6.0,0.6058833333333333
2022-01-27,VZ,0.0,0.0
2022-01-27,WMT,2.0,0.5538
2022-01-28,AAPL,72.0,0.36695833333333333
2022-01-28,AMZN,18.0,0.37916111111111106
2022-01-28,BRK.B,0.0,0.0
2022-01-28,COST,44.0,0.24230909090909092
2022-01-28,CRM,0.0,0.0
2022-01-28,GOOG,0.0,0.0
2022-01-28,GOOGL,30.0,0.3639866666666667
2022-01-28,HD,0.0,0.0
2022-01-28,IBM,2.0,-0.1225
2022-01-28,INTU,0.0,0.0
2022-01-28,JNJ,0.0,0.0
2022-01-28,JPM,0.0,0.0
2022-01-28,KO,4.0,0.4315
2022-01-28,MCD,1.0,0.2359
2022-01-28,META,9.0,0.1423111111111111
2022-01-28,MSFT,6.0,0.33864999999999995
2022-01-28,NFLX,0.0,0.0
2022-01-28,NVDA,3.0,0.2691
2022-01-28,ORCL,0.0,0.0
2022-01-28,PEP,0.0,0.0
2022-01-28,PG,0.0,0.0
2022-01-28,PGR,2.0,-0.24430000000000002
2022-01-28,PLTR,0.0,0.0
2022-01-28,PM,2.0,0.9363999999999999
2022-01-28,RTX,1.0,-0.296
2022-01-28,TSLA,4.0,-0.04922500000000002
2022-01-28,VZ,0.0,0.0
2022-01-28,WMT,2.0,-0.04675
2022-01-31,AAPL,21.0,0.34620952380952386
2022-01-31,AMZN,8.0,0.39975
2022-01-31,BRK.B,1.0,0.9428
2022-01-31,COST,63.0,0.38774761904761906
2022-01-31,CRM,0.0,0.0
2022-01-31,GOOG,0.0,0.0
2022-01-31,GOOGL,40.0,0.1390575
2022-01-31,HD,0.0,0.0
2022-01-31,IBM,2.0,0.2621
2022-01-31,INTU,0.0,0.0
2022-01-31,JNJ,0.0,0.0
2022-01-31,JPM,0.0,0.0
2022-01-31,KO,0.0,0.0
2022-01-31,MCD,1.0,-0.994
2022-01-31,META,6.0,0.7777333333333334
2022-01-31,MSFT,27.0,0.31460740740740745
2022-01-31,NFLX,3.0,0.44029999999999997
2022-01-31,NVDA,3.0,0.9469
2022-01-31,ORCL,1.0,0.4713
2022-01-31,PEP,0.0,0.0
2022-01-31,PG,0.0,0.0
2022-01-31,PGR,3.0,-0.23263333333333333
2022-01-31,PLTR,0.0,0.0
2022-01-31,PM,0.0,0.0
2022-01-31,RTX,0.0,0.0
2022-01-31,TSLA,30.0,0.45209999999999995
2022-01-31,VZ,0.0,0.0
2022-01-31,WMT,3.0,0.773
2022-02-01,AAPL,18.0,0.24275000000000002
2022-02-01,AMZN,13.0,0.4607230769230769
2022-02-01,BRK.B,0.0,0.0
2022-02-01,COST,62.0,0.4493790322580645
2022-02-01,CRM,6.0,0.9389833333333333
2022-02-01,GOOG,0.0,0.0
2022-02-01,GOOGL,43.0,0.6202720930232558
2022-02-01,HD,0.0,0.0
2022-02-01,IBM,1.0,0.9472
2022-02-01,INTU,0.0,0.0
2022-02-01,JNJ,0.0,0.0
2022-02-01,JPM,1.0,0.503
2022-02-01,KO,2.0,0.7572
2022-02-01,MCD,3.0,-0.3142
2022-02-01,META,13.0,0.6151692307692308
2022-02-01,MSFT,16.0,0.33591875
2022-02-01,NFLX,5.0,0.19832
2022-02-01,NVDA,1.0,0.992
2022-02-01,ORCL,5.0,0.33972
2022-02-01,PEP,1.0,0.0644
2022-02-01,PG,1.0,0.9668
2022-02-01,PGR,2.0,0.06024999999999997
2022-02-01,PLTR,0.0,0.0
2022-02-01,PM,7.0,0.6676857142857143
2022-02-01,RTX,0.0,0.0
2022-02-01,TSLA,30.0,0.04287666666666667
2022-02-01,VZ,0.0,0.0
2022-02-01,WMT,3.0,-0.10093333333333336
2022-02-02,AAPL,25.0,0.45246000000000003
2022-02-02,AMZN,20.0,0.3751
2022-02-02,BRK.B,0.0,0.0
2022-02-02,COST,50.0,0.43004600000000004
2022-02-02,CRM,3.0,0.9054000000000001
2022-02-02,GOOG,0.0,0.0
2022-02-02,GOOGL,53.0,0.46664150943396226
2022-02-02,HD,0.0,0.0
2022-02-02,IBM,1.0,0.6948
2022-02-02,INTU,0.0,0.0
2022-02-02,JNJ,0.0,0.0
2022-02-02,JPM,0.0,0.0
2022-02-02,KO,0.0,0.0
2022-02-02,MCD,2.0,0.5448
2022-02-02,META,28.0,0.3649964285714286
2022-02-02,MSFT,30.0,0.41683
2022-02-02,NFLX,5.0,0.78002
2022-02-02,NVDA,1.0,-0.9152
2022-02-02,ORCL,2.0,0.94955
2022-02-02,PEP,1.0,0.9786
2022-02-02,PG,3.0,0.7638333333333334
2022-02-02,PGR,3.0,0.19086666666666666
2022-02-02,PLTR,0.0,0.0
2022-02-02,PM,6.0,0.75575
2022-02-02,RTX,0.0,0.0
2022-02-02,TSLA,32.0,0.25879375
2022-02-02,VZ,1.0,0.34
2022-02-02,WMT,1.0,0.9457
2022-02-03,AAPL,73.0,0.32835342465753425
2022-02-03,AMZN,31.0,0.4726806451612903
2022-02-03,BRK.B,0.0,0.0
2022-02-03,COST,88.0,0.3372318181818182
2022-02-03,CRM,0.0,0.0
2022-02-03,GOOG,0.0,0.0
2022-02-03,GOOGL,36.0,0.27425
2022-02-03,HD,0.0,0.0
2022-02-03,IBM,3.0,0.7976333333333333
2022-02-03,INTU,0.0,0.0
2022-02-03,JNJ,0.0,0.0
2022-02-03,JPM,0.0,0.0
2022-02-03,KO,0.0,0.0
2022-02-03,MCD,0.0,0.0
2022-02-03,META,102.0,0.34238725490196076
2022-02-03,MSFT,14.0,0.30879285714285715
2022-02-03,NFLX,6.0,0.6628333333333334
2022-02-03,NVDA,0.0,0.0
2022-02-03,ORCL,1.0,0.886
2022-02-03,PEP,0.0,0.0
2022-02-03,PG,0.0,0.0
2022-02-03,PGR,1.0,-0.27
2022-02-03,PLTR,0.0,0.0
2022-02-03,PM,3.0,0.44153333333333333
2022-02-03,RTX,1.0,0.0
2022-02-03,TSLA,11.0,-0.13557272727272726
2022-02-03,VZ,0.0,0.0
2022-02-03,WMT,0.0,0.0
2022-02-04,AAPL,177.0,0.3145525423728814
2022-02-04,AMZN,18.0,0.16212777777777776
2022-02-04,BRK.B,0.0,0.0
2022-02-04,COST,85.0,0.3183035294117647
2022-02-04,CRM,0.0,0.0
2022-02-04,GOOG,0.0,0.0
2022-02-04,GOOGL,29.0,0.2155206896551724
2022-02-04,HD,0.0,0.0
2022-02-04,IBM,2.0,0.33225
2022-02-04,INTU,0.0,0.0
2022-02-04,JNJ,3.0,0.2879
2022-02-04,JPM,0.0,0.0
2022-02-04,KO,1.0,0.9369
2022-02-04,MCD,8.0,0.61875
2022-02-04,META,52.0,0.34532307692307695
2022-02-04,MSFT,10.0,0.55938
2022-02-04,NFLX,8.0,0.445475
2022-02-04,NVDA,0.0,0.0
2022-02-04,ORCL,3.0,0.3913
2022-02-04,PEP,0.0,0.0
2022-02-04,PG,0.0,0.0
2022-02-04,PGR,1.0,-0.9581
2022-02-04,PLTR,0.0,0.0
2022-02-04,PM,1.0,0.1956
2022-02-04,RTX,1.0,0.4498
2022-02-04,TSLA,3.0,0.6620666666666667
2022-02-04,VZ,0.0,0.0
2022-02-04,WMT,4.0,-0.044125000000000025
2022-02-07,AAPL,75.0,0.30053599999999997
2022-02-07,AMZN,53.0,0.5058924528301887
2022-02-07,BRK.B,2.0,0.2415
2022-02-07,COST,53.0,0.16391698113207548
2022-02-07,CRM,0.0,0.0
2022-02-07,GOOG,0.0,0.0
2022-02-07,GOOGL,40.0,0.2428225
2022-02-07,HD,0.0,0.0
2022-02-07,IBM,0.0,0.0
2022-02-07,INTU,0.0,0.0
2022-02-07,JNJ,2.0,-0.11005000000000004
2022-02-07,JPM,0.0,0.0
2022-02-07,KO,0.0,0.0
2022-02-07,MCD,0.0,0.0
2022-02-07,META,36.0,0.14850555555555556
2022-02-07,MSFT,13.0,0.4466615384615385
2022-02-07,NFLX,5.0,0.04583999999999999
2022-02-07,NVDA,3.0,-0.23170000000000002
2022-02-07,ORCL,0.0,0.0
2022-02-07,PEP,0.0,0.0
2022-02-07,PG,0.0,0.0
2022-02-07,PGR,5.0,0.48124
2022-02-07,PLTR,2.0,0.22535000000000005
2022-02-07,PM,2.0,0.9731
2022-02-07,RTX,0.0,0.0
2022-02-07,TSLA,7.0,0.04021428571428571
2022-02-07,VZ,0.0,0.0
2022-02-07,WMT,0.0,0.0
2022-02-08,AAPL,45.0,0.54232
2022-02-08,AMZN,20.0,0.47817
2022-02-08,BRK.B,0.0,0.0
2022-02-08,COST,57.0,0.5083350877192983
2022-02-08,CRM,1.0,0.7998
2022-02-08,GOOG,0.0,0.0
2022-02-08,GOOGL,19.0,0.5369684210526317
2022-02-08,HD,0.0,0.0
2022-02-08,IBM,2.0,0.97565
2022-02-08,INTU,0.0,0.0
2022-02-08,JNJ,0.0,0.0
2022-02-08,JPM,0.0,0.0
2022-02-08,KO,1.0,0.952
2022-02-08,MCD,0.0,0.0
2022-02-08,META,36.0,0.2351277777777778
2022-02-08,MSFT,8.0,0.879875
2022-02-08,NFLX,5.0,0.18074
2022-02-08,NVDA,24.0,0.43254166666666666
2022-02-08,ORCL,0.0,0.0
2022-02-08,PEP,0.0,0.0
2022-02-08,PG,0.0,0.0
2022-02-08,PGR,2.0,0.6467
2022-02-08,PLTR,0.0,0.0
2022-02-08,PM,1.0,-0.7851
2022-02-08,RTX,0.0,0.0
2022-02-08,TSLA,5.0,-0.29984
2022-02-08,VZ,0.0,0.0
2022-02-08,WMT,2.0,-0.03694999999999998
2022-02-09,AAPL,38.0,0.3451605263157895
2022-02-09,AMZN,13.0,0.4867692307692308
2022-02-09,BRK.B,0.0,0.0
2022-02-09,COST,70.0,0.27233285714285715
2022-02-09,CRM,0.0,0.0
2022-02-09,GOOG,0.0,0.0
2022-02-09,GOOGL,20.0,0.364665
2022-02-09,HD,4.0,0.8337
2022-02-09,IBM,4.0,0.03267499999999998
2022-02-09,INTU,0.0,0.0
2022-02-09,JNJ,0.0,0.0
2022-02-09,JPM,0.0,0.0
2022-02-09,KO,1.0,0.611
2022-02-09,MCD,0.0,0.0
2022-02-09,META,11.0,0.21179090909090909
2022-02-09,MSFT,7.0,0.08868571428571433
2022-02-09,NFLX,10.0,0.36135
2022-02-09,NVDA,0.0,0.0
2022-02-09,ORCL,1.0,0.979
2022-02-09,PEP,1.0,-0.904
2022-02-09,PG,0.0,0.0
2022-02-09,PGR,8.0,0.39555
2022-02-09,PLTR,1.0,0.0
2022-02-09,PM,1.0,0.8042
2022-02-09,RTX,0.0,0.0
2022-02-09,TSLA,6.0,-0.058699999999999995
2022-02-09,VZ,0.0,0.0
2022-02-09,WMT,0.0,0.0
2022-02-10,AAPL,32.0,0.332128125
2022-02-10,AMZN,16.0,0.44616875
2022-02-10,BRK.B,0.0,0.0
2022-02-10,COST,74.0,0.45068108108108107
2022-02-10,CRM,2.0,0.74335
2022-02-10,GOOG,0.0,0.0
2022-02-10,GOOGL,35.0,0.3611114285714286
2022-02-10,HD,1.0,-0.0258
2022-02-10,IBM,0.0,0.0
2022-02-10,INTU,0.0,0.0
2022-02-10,JNJ,0.0,0.0
2022-02-10,JPM,0.0,0.0
2022-02-10,KO,2.0,0.009950000000000014
2022-02-10,MCD,0.0,0.0
2022-02-10,META,24.0,0.19467500000000001
2022-02-10,MSFT,13.0,0.16818461538461538
2022-02-10,NFLX,4.0,0.206425
2022-02-10,NVDA,2.0,0.70975
2022-02-10,ORCL,2.0,0.58085
2022-02-10,PEP,1.0,0.9913
2022-02-10,PG,0.0,0.0
2022-02-10,PGR,0.0,0.0
2022-02-10,PLTR,0.0,0.0
2022-02-10,PM,0.0,0.0
2022-02-10,RTX,0.0,0.0
2022-02-10,TSLA,10.0,0.013280000000000014
2022-02-10,VZ,0.0,0.0
2022-02-10,WMT,0.0,0.0
2022-02-11,AAPL,28.0,0.2895857142857143
2022-02-11,AMZN,12.0,0.15184166666666665
2022-02-11,BRK.B,0.0,0.0
2022-02-11,COST,58.0,0.4298068965517241
2022-02-11,CRM,4.0,0.8489
2022-02-11,GOOG,0.0,0.0
2022-02-11,GOOGL,23.0,0.5051652173913044
2022-02-11,HD,0.0,0.0
2022-02-11,IBM,2.0,0.0
2022-02-11,INTU,0.0,0.0
2022-02-11,JNJ,0.0,0.0
2022-02-11,JPM,0.0,0.0
2022-02-11,KO,0.0,0.0
2022-02-11,MCD,0.0,0.0
2022-02-11,META,31.0,0.22647741935483873
2022-02-11,MSFT,4.0,0.2344
2022-02-11,NFLX,1.0,0.0
2022-02-11,NVDA,0.0,0.0
2022-02-11,ORCL,3.0,0.14436666666666667
2022-02-11,PEP,0.0,0.0
2022-02-11,PG,0.0,0.0
